event_id,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations
149,2007-07-30,1185733800,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:28:03,1185753483,19:08:00,1185802680,0.5,,,,
307,2007-10-13,1192251600,27.7,19.1,22.4,28.6,19.1,22.5,18.9,81.61,0.8,,4.17,,,,,18.4,,,87.9,8.3,,,0.0,05:51:35,1192272695,17:55:05,1192316105,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,['80259099999']
1671,2010-04-06,1270522800,23.6,20.8,22.2,23.6,20.8,22.2,21.2,94.12,0.0,,0.0,,,,55.4,32.1,251.0,,100.0,3.7,,,0.0,06:02:07,1270544527,17:47:08,1270586828,0.76,Overcast,Cloudy skies throughout the day.,wind,"['SBRJ', 'SBGL', 'SBAF', '83746099999', '83755099999']"
5800,2014-01-18,1389978000,19.4,18.9,19.1,19.4,18.9,19.1,19.1,100.0,77.3,,85.71,,,,,11.2,312.0,1013.4,57.1,1.1,,,0.0,05:46:31,1389998791,18:14:03,1390043643,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['96751099999']
4543,2012-09-07,1346990400,35.0,24.0,28.3,39.5,24.0,31.0,23.5,76.8,0.0,,0.0,,,,,18.4,55.8,1013.8,55.1,11.6,,,0.0,05:56:03,1347011763,18:11:34,1347055894,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['78970011634', 'TTPP']"
2590,2010-10-11,1286735400,33.9,26.1,30.0,43.7,26.1,36.1,25.5,78.15,0.0,,0.0,,,,,7.6,194.0,1005.5,68.4,4.9,,,0.0,05:59:07,1286756947,17:49:26,1286799566,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['43185099999', '43181099999']"
5158,2013-07-22,1374422400,18.9,16.2,17.6,18.9,16.2,17.6,16.4,93.11,90.0,,50.0,,,,,36.0,70.0,1003.3,98.8,9.0,,,0.0,05:37:50,1374442670,19:53:58,1374494038,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['53845099999']
7656,2015-09-15,1442304000,9.8,8.3,8.9,9.0,6.4,7.5,7.2,89.46,25.77,,95.83,,0.0,0.0,40.7,18.2,82.3,998.2,99.7,11.0,,,0.0,07:25:46,1442330746,20:21:21,1442377281,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['PANC', 'PAMR', '70273026451', '70273526409', 'PALH', '70272526491']"
2304,2010-08-21,1282329000,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,04:49:07,1282346347,17:43:59,1282392839,0.45,,,,
3703,2011-07-02,1309544100,28.9,21.6,25.2,32.6,21.6,27.1,21.9,82.99,0.0,,0.0,,,,,5.4,120.0,,65.0,7.0,,,0.0,05:16:23,1309563083,19:09:42,1309613082,0.01,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,['44434099999']
8831,2011-01-17,1295251200,12.5,7.1,10.6,12.5,7.1,10.5,6.8,77.6,0.24,,8.33,,,,41.2,26.6,248.5,1023.8,95.9,16.0,,,0.0,07:43:55,1295279035,16:53:38,1295312018,0.46,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['72698524242', 'KVUO', 'KTTD', 'KPDX', '72698024229', '72791894298']"
8959,2015-11-17,1447747200,7.0,2.0,4.0,5.3,-2.2,0.7,1.1,81.66,30.84,,79.17,,1.88,5.0,68.4,23.7,183.8,1000.0,0.0,1001.9,,,0.0,07:13:55,1447773235,16:16:02,1447805762,0.16,Snow,Clear conditions throughout the day with a chance of rain or snow throughout the day.,snow,"['CWPR', 'CWYY', '71215099999', 'CWUS', '71032099999', '71768099999']"
2514,2010-09-28,1285650000,22.1,16.4,19.5,22.1,16.4,19.5,15.5,78.58,11.9,,15.38,,,,,18.4,108.2,1007.9,93.8,10.6,,,0.0,07:13:56,1285676036,19:15:32,1285719332,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['76775599999', '76775099999', 'MMOX']"
5696,2013-12-17,1387245600,24.0,21.0,22.4,24.0,21.0,22.5,21.1,92.08,0.0,,0.0,,,,,11.2,157.9,,97.5,4.9,,,0.0,06:08:04,1387267684,19:23:29,1387315409,0.5,Overcast,Cloudy skies throughout the day.,cloudy,['SBIP']
2516,2010-09-29,1285740000,21.0,12.7,19.4,21.0,12.7,19.4,19.4,99.34,99.1,,20.83,,,,,18.4,264.2,1009.6,89.9,4.4,,,0.0,05:26:34,1285759594,17:29:41,1285802981,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['78764099999', 'MROC', '78762099999', 'MRPV']"
707,2008-08-10,1218305700,30.4,21.4,26.7,39.3,21.4,30.6,23.6,83.77,17.93,,50.0,,,,,18.4,103.0,997.7,85.0,6.7,,,0.0,05:22:19,1218325039,18:34:38,1218372578,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['42398099999', '44477099999']"
8379,2014-02-15,1392451200,11.3,6.4,8.9,11.3,1.7,6.9,8.1,94.16,27.59,,79.17,,,,101.9,64.3,170.7,,90.9,9.7,,,0.0,07:15:27,1392477327,17:45:03,1392515103,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KCVO', 'KONP', '99999904236', '72694524202', '72695024285']"
1763,2010-04-18,1271566800,25.7,23.7,24.7,25.7,23.7,24.7,21.1,80.55,89.1,,16.67,,,,,24.1,130.0,1011.8,77.6,11.1,,,0.0,05:47:55,1271587675,18:24:19,1271633059,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['MKJP', '78397099999']"
1295,2009-11-12,1258012800,21.0,12.3,16.3,21.0,12.3,16.3,7.1,56.24,0.0,,0.0,,,,,14.1,198.9,1008.8,44.6,15.2,,,0.0,06:23:11,1258035791,16:50:22,1258073422,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72288623130', '72288023152', '72287493134']"
2271,2010-08-19,1282197600,18.5,9.6,14.2,18.5,8.8,14.1,10.8,81.37,15.86,,62.5,,,,59.5,23.4,178.6,1013.3,82.9,14.2,,,0.0,06:25:35,1282220735,19:58:42,1282269522,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72571703016', '72467523063', 'KRIL', 'KASE', 'KEGE', '72467693073']"
5273,2013-08-04,1375554600,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,04:38:49,1375571329,17:56:39,1375619199,0.98,,,,
5188,2013-07-25,1374724800,23.4,11.2,17.4,23.4,11.2,17.4,11.2,70.06,0.0,,0.0,,,,,11.5,160.4,1017.3,17.7,15.7,,,0.0,06:15:50,1374747350,20:42:48,1374799368,0.55,Clear,Clear conditions throughout the day.,clear-day,"['72427514894', 'KAFJ', 'KHLG', '72511704827', 'KCKB', '72417503802']"
2551,2010-10-06,1286337600,27.6,24.2,26.0,31.5,24.2,27.0,23.7,87.3,46.1,,54.17,,,,66.6,37.4,230.8,1006.9,45.5,9.2,,,0.0,06:10:25,1286359825,18:03:57,1286402637,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['TIST', '99734999999', '99822999999', 'TISX', '78543011640']"
3499,2011-05-16,1305522000,28.0,19.9,23.2,29.2,19.9,23.5,18.9,78.53,0.0,,0.0,,,,,22.3,128.8,,88.5,9.8,,,0.0,05:54:23,1305543263,18:11:06,1305587466,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['80259099999', 'SKCL']"
1176,2009-09-19,1253293200,32.9,26.5,29.4,41.0,26.5,35.5,25.7,81.03,4.0,,8.33,,,,,14.5,188.6,1011.1,79.1,11.0,,,0.0,06:04:33,1253315073,18:14:00,1253358840,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48477099999', '48478099999', '48461099999', '48463099999', '48479099999', '48459099999', '48460099999']"
9391,2016-05-06,1462518000,12.0,6.7,8.6,12.0,4.1,6.9,5.8,82.79,4.5,,45.83,,0.0,0.0,55.4,23.7,252.7,1009.8,73.6,8.3,,,0.0,05:59:20,1462539560,19:45:20,1462589120,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KSDB', 'KTSP', '74917100479', 'KWJF', '72381603159', '72383023187']"
1747,2010-04-12,1271044800,29.3,22.2,25.9,31.9,22.2,27.0,21.5,77.3,31.83,,18.75,,,,,18.8,141.5,1011.2,83.3,12.2,,,0.0,05:52:42,1271065962,18:19:07,1271110747,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['TDPD', 'TDCF', '78905000402', '78922099999', '78906000403', '78855099999']"
4946,2013-06-17,1371407400,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:12:39,1371426159,19:25:03,1371477303,0.29,,,,
1113,2009-08-20,1250705700,25.1,20.1,23.1,25.1,20.1,23.1,20.9,88.16,23.6,,33.33,,,,,0.0,,,86.7,6.3,,,0.0,05:29:57,1250725497,18:30:27,1250772327,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,['44477099999']
902,2008-11-23,1227369600,24.2,23.1,23.7,24.2,23.1,23.7,23.1,96.6,60.8,,57.14,,,,,14.4,173.9,1011.7,97.7,13.5,,,0.0,06:00:14,1227391214,17:18:26,1227431906,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['98336099999', '98334099999']"
8753,2011-12-30,1325232000,11.3,2.6,7.6,11.3,0.7,5.6,5.7,88.09,28.52,,70.83,,,,46.4,25.7,229.0,1015.6,70.7,11.2,,,0.0,07:50:02,1325260202,16:45:47,1325292347,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KONP', '72693024221', '99999904236', '72695024285', 'KEUG']"
7974,2016-03-12,1457769600,9.7,6.2,7.4,6.7,1.7,4.0,4.5,82.18,14.17,,62.5,,13.63,93.31,50.9,28.5,184.6,1006.4,87.5,14.9,,,0.0,06:25:41,1457792741,18:12:05,1457835125,0.08,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"['KSLE', '72694024232', '72695994281', 'KUAO']"
1125,2009-08-26,1251225000,10.9,2.9,7.3,10.9,-0.1,5.1,3.4,76.91,2.0,,12.5,,,,,28.8,155.0,,62.5,19.8,,,0.0,05:11:01,1251243661,18:02:06,1251289926,0.2,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,['55773099999']
1606,2010-03-30,1269921600,8.4,4.0,6.3,7.1,-0.8,2.8,4.0,85.12,17.45,,91.67,,,,41.0,26.5,79.2,1011.4,99.6,11.6,,,0.0,06:23:10,1269944590,19:03:27,1269990207,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KWVL', 'KIWI', '72713594623', '72618514605', 'KAUG', '72607314615']"
415,2008-01-06,1199606400,4.3,1.7,2.7,-0.2,-2.9,-1.5,0.3,84.85,22.85,,87.5,,,,44.6,27.1,181.7,1004.1,52.7,15.4,,,0.0,07:50:10,1199634610,16:52:17,1199667137,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72693024221', '99999904236', '72694524202', '72691724284', '99428099999']"
3397,2011-04-23,1303527600,22.6,17.3,20.4,22.6,17.3,20.3,19.1,92.74,37.0,,12.5,,,,,18.3,225.9,1013.1,85.6,9.0,,,0.0,06:46:17,1303551977,17:56:06,1303592166,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['83942099999', 'SBPA', '83967099999', '83971099999', 'SBCO']"
1151,2009-09-09,1252425600,28.1,24.1,25.7,35.8,24.1,26.6,25.3,98.18,83.82,,33.33,,,,,18.4,211.2,1006.0,94.1,8.7,,,0.0,05:43:53,1252446233,18:01:31,1252490491,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['98432099999', '98429099999', '98428099999', '98427099999', '98430099999', '98433099999', '98425099999']"
3462,2011-05-04,1304438400,29.1,24.0,26.4,34.7,24.0,28.5,24.9,91.43,103.1,,11.11,,,,,11.2,173.3,1008.2,98.3,9.5,,,0.0,05:23:47,1304457827,17:46:29,1304502389,0.01,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['RPMD', '98753099999']"
5093,2013-07-13,1373644800,19.9,17.9,18.9,19.9,17.9,18.9,18.4,96.78,45.0,,62.5,,,,,7.2,96.3,1007.1,100.0,6.8,,,0.0,05:33:51,1373664831,20:01:24,1373716884,0.12,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['53845099999']
6538,2014-08-20,1408473000,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:45:31,1408493731,18:55:50,1408541150,0.9,,,,
6468,2014-08-10,1407650400,22.4,10.6,14.9,22.4,10.6,14.9,5.9,58.21,0.0,,0.0,,,,46.4,30.9,212.0,,24.3,15.5,,,0.0,06:13:41,1407672821,20:04:06,1407722646,0.5,Partially cloudy,Becoming cloudy in the afternoon.,wind,"['KANK', '72052803064', 'K7BM', 'KAEJ', 'KMYP', '72053200159']"
131,2007-07-20,1184869800,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,06:12:58,1184892178,18:56:42,1184938002,0.17,,,,
7872,2010-12-09,1291881600,9.4,6.9,8.3,6.7,3.1,5.1,6.0,85.5,12.48,,83.33,,,,49.1,34.1,172.1,1009.6,96.4,15.2,,,0.0,07:46:42,1291909602,16:16:51,1291940211,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KBFI', 'KPAE', '72793524234', '72793494248', '72793724222', 'KRNT']"
7368,2015-08-09,1439103600,30.0,19.4,23.9,29.2,19.4,23.8,13.8,54.72,0.0,,0.0,,0.0,0.0,47.9,18.4,208.3,1013.9,17.6,16.0,,,0.0,05:39:44,1439123984,19:25:47,1439173547,0.88,Clear,Clear conditions throughout the day.,clear-day,"['KPGA', '72371003162']"
6267,2014-10-17,1413475200,32.0,24.0,26.6,38.5,24.0,28.8,24.3,87.69,50.36,,4.17,,,,61.2,28.1,193.3,1009.5,89.2,8.9,,,0.0,06:56:01,1413500161,18:59:14,1413543554,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['WMKM', '48647099999', '48650099999', 'WMSA', 'WMKK', '48665099999']"
4658,2012-12-11,1355164200,18.6,8.1,12.5,18.6,8.1,12.5,8.8,79.29,0.0,,0.0,,,,,9.4,90.0,1013.9,38.7,3.3,,,0.0,07:22:12,1355190732,17:23:11,1355226791,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['41599099999', '41600099999']"
718,2008-08-15,1218733200,32.1,24.5,28.7,38.0,24.5,32.4,24.0,77.01,68.81,,21.43,,,,,9.6,242.6,1004.9,71.3,8.5,,,0.0,05:52:03,1218754323,18:36:29,1218800189,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48352099999', '48940099999', '48941099999']"
3098,2011-02-07,1297008000,26.8,23.8,25.0,29.6,23.8,25.2,23.2,89.94,6.1,,8.33,,,,,22.3,173.8,1008.9,98.2,11.1,,,0.0,06:30:52,1297031452,18:24:36,1297074276,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['96471099999', 'WBKK']"
8995,2016-07-14,1468434600,32.5,27.6,30.3,44.3,32.8,40.0,27.5,85.52,7.0,,11.76,,,,,11.9,132.3,1000.9,86.5,3.7,,,0.0,04:39:33,1468451373,18:17:35,1468500455,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['42410099999', 'VEGT', '42414099999', '42408099999', '42516099999', '42409099999', '42512099999']"
5968,2014-03-20,1395273600,11.5,7.2,9.1,11.5,4.0,6.9,6.5,83.88,2.68,,8.33,,,,63.0,39.1,215.1,1009.7,26.5,12.5,,,0.0,06:16:25,1395296185,18:26:13,1395339973,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03840099999', '03827099999', '03853099999', '03839099999', '03857099999', '03710099999']"
3316,2011-03-29,1301331600,24.0,23.0,23.3,24.0,23.0,23.3,22.2,93.44,180.48,,34.78,,,,35.3,20.7,161.7,1006.1,95.0,4.4,,,0.0,06:24:03,1301354643,18:34:35,1301398475,0.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48564099999', 'VTSP', '48563099999', '48557099999', '48565099999', 'VTSG', '48556099999', '48557699999']"
1105,2009-08-19,1250658000,31.1,22.2,25.0,34.9,22.2,25.8,22.2,85.51,3.18,,16.67,,,,51.8,23.3,189.9,1014.5,23.1,14.1,,,0.0,06:11:02,1250680262,19:36:41,1250728601,1.0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['72328003894', '72207203894', '74671013806']"
3140,2011-02-21,1298275200,10.2,1.2,5.3,10.2,0.2,4.0,1.7,78.88,1.58,,25.0,,,,33.5,14.5,169.2,1017.1,42.7,15.8,,,0.0,07:05:32,1298300732,17:52:01,1298339521,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KCVO', 'KONP', '99999904236', '72693024221', '72694524202']"
6827,2015-03-05,1425493800,4.1,1.4,3.0,4.1,1.4,3.1,1.7,90.92,7.0,,42.86,,,,,3.6,206.0,,100.0,1.7,,,0.0,06:57:17,1425518837,18:31:51,1425560511,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['42027099999']
8007,2011-01-21,1295596800,10.6,6.4,8.5,10.6,6.4,8.1,8.4,99.14,20.0,,79.17,,,,42.5,16.1,193.7,1024.3,99.9,9.0,,,0.0,07:48:12,1295624892,17:06:22,1295658382,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KTMK', 'KAST', 'KMMV', '72791094224', '72688194273']"
4152,2012-01-19,1326960000,8.8,5.3,6.6,6.5,1.6,3.6,6.3,96.5,44.01,,91.67,,,,55.7,34.8,154.3,1002.9,100.0,10.0,,,0.0,07:43:54,1326987834,16:58:24,1327021104,0.92,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72698524242', '72695994281', 'KTTD', '72698024229', 'KPDX', 'KUAO']"
2112,2010-07-21,1279650600,11.9,6.9,8.9,11.9,4.3,7.5,5.7,81.04,3.1,,25.0,,,,,18.0,170.0,,90.0,20.0,,,0.0,04:52:38,1279668158,18:30:43,1279717243,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,['55773099999']
1904,2010-05-26,1274853600,23.1,13.1,17.8,23.1,13.1,17.8,15.5,87.38,0.0,,0.0,,,,,14.7,97.6,,83.6,9.4,,,0.0,05:35:49,1274873749,18:30:21,1274920221,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['78637499999', 'MGHT', 'MGQZ', 'MGRT', '78627099999', '78647599999', '78639099999']"
5977,2014-03-29,1396065600,4.9,0.9,2.6,2.7,-2.7,0.0,1.3,91.08,16.46,,33.33,,,,44.3,18.6,137.7,1019.9,95.5,12.4,,,0.0,06:51:34,1396090294,19:27:07,1396135627,0.99,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['KITH', 'KSYR', '99999964758', '72519014771', '72514654773', 'KFZY']"
2455,2010-09-19,1284834600,20.4,19.2,19.7,20.4,19.2,19.8,19.6,99.15,184.0,,87.5,,,,,5.4,250.0,1007.0,100.0,1.0,,,0.0,06:02:39,1284856359,18:17:18,1284900438,0.44,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['42111099999']
3855,2011-07-28,1311782400,25.1,17.2,18.7,25.1,17.2,18.7,18.0,95.76,38.81,,46.15,,,,,28.2,139.6,1002.2,69.6,2.5,,,0.0,05:36:51,1311802611,18:30:44,1311849044,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['98325099999', '98328099999']"
2850,2010-12-13,1292227200,12.5,9.3,10.8,12.5,7.1,10.5,8.8,87.35,8.99,,54.17,,,,31.3,22.8,126.5,1010.0,89.6,13.4,,,0.0,07:49:42,1292255382,16:17:03,1292285823,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KBFI', 'KPAE', '72793524234', '72793494248', '72793724222', 'KRNT']"
1414,2010-01-19,1263888000,14.7,10.8,12.7,14.7,10.8,12.7,1.4,46.72,0.46,,8.33,,,,46.3,26.9,121.5,986.3,71.2,16.0,,,0.0,07:50:19,1263916219,16:50:19,1263948619,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KBFI', 'KPAE', '72793524234', '72793494248', '72793724222', 'KRNT']"
9451,2016-08-06,1470459600,33.1,14.4,23.4,40.7,14.4,26.1,19.1,78.49,32.28,,42.86,,,,,18.4,73.5,1012.0,57.6,7.9,,,0.0,07:09:18,1470485358,20:06:28,1470531988,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['76612799999', 'MMPA', '76632099999', '76634099999']"
7023,2015-06-01,1433095200,34.0,27.0,31.4,44.3,31.2,40.1,26.4,75.49,14.11,,17.65,,,,,18.4,196.8,1005.5,60.3,5.1,,,0.0,05:08:28,1433113708,18:31:35,1433161895,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['41966099999', '41965099999', '41978099999', '41964099999', 'VGEG', '41989099999', '41992099999']"
740,2008-08-22,1219334400,21.4,7.6,13.6,21.4,7.6,13.7,6.4,67.49,0.0,,0.0,,,,,10.8,182.5,,42.5,28.8,,,0.0,06:35:01,1219358101,19:50:16,1219405816,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,['56080099999']
3622,2011-06-18,1308331800,31.7,24.2,28.1,35.0,24.2,30.3,21.8,69.59,0.0,,0.0,,,,,0.0,,1001.7,63.3,3.2,,,0.0,05:12:49,1308350569,18:37:12,1308398832,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48060099999']
9674,2007-11-20,1195488000,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:38:26,1195508306,17:22:53,1195550573,0.39,,,,
2753,2010-11-26,1290745800,28.1,23.0,25.2,33.5,23.0,26.3,23.5,90.55,0.0,,0.0,,,,,7.6,55.2,,83.3,8.4,,,0.0,05:57:35,1290767255,17:32:14,1290808934,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['80415099999', 'SVCS', 'SVMI']"
1083,2009-08-10,1249833600,28.3,26.8,27.4,32.9,29.8,31.3,24.6,84.76,30.38,,37.5,,,,,25.3,189.8,1001.4,99.2,6.4,,,0.0,05:31:24,1249853484,18:34:26,1249900466,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['59158099999', '59358099999']"
6849,2015-03-07,1425697200,25.2,20.0,21.3,25.2,20.0,21.3,19.0,87.04,35.0,,8.33,,,,,15.1,122.7,,84.8,7.3,,,0.0,06:05:48,1425719148,18:31:20,1425763880,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['SBMT', '83779099999', '83075099999', 'SBSP', 'SBGR', '83780099999']"
109,2007-07-01,1183266000,31.2,22.1,24.6,35.4,22.1,25.3,21.5,83.57,16.04,,20.83,,,,52.8,24.3,,1013.8,36.6,14.8,,,0.0,06:24:32,1183289072,20:41:09,1183340469,0.51,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['74739013961', '72259453909', '72259513911']"
4281,2012-03-20,1332226800,13.0,7.0,10.1,13.0,1.7,7.8,7.5,84.36,0.6,,8.33,,,,53.6,44.3,121.7,,100.0,15.5,,,0.0,07:17:33,1332253053,19:27:58,1332296878,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['KFOT', '74948500396']"
2758,2010-11-27,1290830400,32.1,23.9,26.6,39.9,23.9,28.5,23.9,86.5,1.3,,8.33,,,,,22.3,50.9,1010.7,87.5,10.6,,,0.0,06:07:02,1290852422,17:40:46,1290894046,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['78970011634', 'TTPP']"
819,2008-09-28,1222531200,27.1,24.6,26.0,30.2,24.6,26.6,23.1,84.1,210.58,,100.0,,,,,61.5,50.0,997.2,97.0,4.4,,,0.0,05:44:05,1222551845,17:43:30,1222595010,1.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['46696099999', '46686099999', '58968099999']"
5825,2014-01-26,1390669200,30.1,23.4,26.5,34.8,23.4,28.2,23.0,82.19,34.54,,10.0,,,,,23.9,256.2,1010.2,56.7,5.6,,,0.0,05:36:48,1390689408,18:04:30,1390734270,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['96837099999', 'WARS', '96633699999', '96839099999']"
5351,2013-08-18,1376809200,35.2,24.6,30.2,33.6,24.6,29.2,12.0,34.38,9.65,,25.0,,,,66.4,28.3,153.5,1012.1,34.3,16.0,,,0.0,06:03:13,1376830993,19:28:49,1376879329,0.45,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['KINS', 'KLAS', '74614123141', '72386023169', 'KVGT', '72484653123']"
4854,2013-05-09,1368028800,34.0,26.1,29.7,42.1,26.1,35.0,25.3,78.51,1.0,,4.17,,,,29.5,17.8,60.3,1008.1,89.5,10.8,,,0.0,07:02:23,1368054143,19:17:16,1368098236,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48647099999', '48650099999', 'WMSA', 'WMKK']"
9378,2016-05-11,1462939200,23.2,13.9,17.2,23.2,13.9,17.2,14.2,83.15,6.85,,16.67,,0.0,0.0,,16.2,118.8,1018.9,72.5,12.9,,,0.0,06:10:42,1462961442,20:28:13,1463012893,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KPIT', '72427514894', '72520094823', 'KAFJ', 'KHLG', '72511704827']"
6765,2015-02-10,1423551600,8.9,1.7,4.6,8.9,0.0,3.7,2.9,89.93,0.3,,4.17,,0.75,142.0,,11.2,137.6,1023.9,99.5,11.0,,,0.0,07:49:43,1423579783,17:54:39,1423616079,0.67,"Snow, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"['72773024153', 'KMSO']"
5142,2013-07-20,1374303600,24.1,18.1,20.3,24.1,18.1,20.3,15.9,76.09,0.1,,4.17,,,,,15.6,195.1,1010.6,64.4,13.0,,,0.0,05:54:42,1374324882,19:59:03,1374375543,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['72033353175', '72289903179', '72297793184', 'KSNA', 'KAJO', 'KCNO']"
1134,2009-09-03,1251916200,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:57:10,1251937630,18:43:17,1251983597,0.49,,,,
2665,2010-10-31,1288497600,29.0,24.0,26.1,33.6,24.0,27.7,23.6,86.18,131.8,,12.5,,,,,24.1,112.2,1011.0,87.4,7.5,,,0.0,05:53:47,1288518827,17:37:34,1288561054,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['78961300410', 'TTCP']"
