event_id,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations
1065,2009-07-31,1248977700,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:31:09,1248997569,19:00:14,1249046114,0.37,,,,
1181,2009-09-20,1253433600,11.4,9.4,10.5,11.4,6.4,10.1,8.0,85.11,0.0,,0.0,,,,,30.3,115.6,1018.5,85.8,13.1,,,0.0,06:32:44,1253457164,18:54:23,1253501663,0.02,Partially cloudy,Partly cloudy throughout the day.,wind,"['70386025329', '70387025338', '99817299999']"
1187,2009-09-22,1253606400,12.7,9.2,11.4,12.7,7.0,11.2,9.8,89.52,0.0,,0.0,,,,,32.9,126.8,1012.1,84.1,11.8,,,0.0,06:36:46,1253630206,18:49:00,1253674140,0.08,Partially cloudy,Partly cloudy throughout the day.,wind,"['70386025329', '70387025338', '99817299999']"
1188,2009-09-22,1253606400,12.8,9.6,11.6,12.8,7.3,11.3,9.7,88.24,0.0,,0.0,,,,,31.0,139.9,1012.1,87.3,12.2,,,0.0,06:36:05,1253630165,18:48:19,1253674099,0.08,Partially cloudy,Partly cloudy throughout the day.,wind,"['70386025329', '70387025338', '99817299999']"
1312,2009-11-18,1258531200,9.3,3.8,6.4,6.1,-1.0,2.6,2.3,76.41,4.33,,62.5,,,,57.2,31.7,172.1,1014.4,83.1,16.0,,,0.0,07:19:19,1258557559,16:31:10,1258590670,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72792894263', '72793024233', '74206024207', '72793894274', '72793524234']"
1319,2009-11-21,1258736400,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:11:32,1258755092,17:40:48,1258800048,0.1,,,,
9962,2017-07-03,1499014800,30.2,23.0,26.3,36.6,23.0,28.2,24.0,87.56,43.54,,50.0,,,,,7.2,252.1,1002.6,97.9,9.6,,,0.0,05:21:36,1499034096,18:51:08,1499082668,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48803099999', '48802099999']"
1353,2009-12-09,1260334800,16.1,5.5,12.9,16.1,1.2,12.1,2.7,54.34,32.24,,16.67,,,,70.2,42.5,226.2,1003.1,49.4,14.6,,,0.0,07:38:15,1260362295,17:29:38,1260397778,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['72324013882', '72215453885', '99999963896', '99999963862']"
1354,2009-12-09,1260334800,16.1,5.5,12.9,16.1,1.3,12.1,2.7,54.31,32.28,,16.67,,,,70.2,42.5,226.2,1003.1,50.7,14.6,,,0.0,07:38:12,1260362292,17:29:24,1260397764,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['72324013882', '72215453885', '99999963896', '99999963862']"
1382,2010-01-01,1262311200,33.0,23.0,26.7,37.0,23.0,28.2,22.2,77.99,0.0,,0.0,,,,,31.3,55.4,,89.0,9.0,,,0.0,06:15:20,1262333720,19:46:21,1262382381,0.51,Partially cloudy,Partly cloudy throughout the day.,wind,"['83741099999', 'SBSC']"
8208,2015-02-06,1423209600,13.8,11.1,12.4,13.8,11.1,12.4,10.2,86.68,25.0,,75.0,,0.0,0.0,60.9,40.1,169.6,998.4,86.9,13.5,,,0.0,07:26:56,1423236416,17:27:06,1423272426,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KSLE', 'KMMV', '72695994281', 'KUAO', '72688194273', '72698694261']"
1617,2010-04-05,1270436400,28.1,23.0,25.4,32.3,23.0,26.5,23.5,89.13,0.0,,0.0,,,,48.2,26.6,221.4,,90.8,6.8,,,0.0,06:01:39,1270458099,17:47:57,1270500477,0.71,Overcast,Cloudy skies throughout the day.,cloudy,"['SBRJ', 'SBJR', 'SBGL', 'SBAF', '83748099999', '83746099999', '83111099999', '83755099999']"
2164,2010-07-29,1280341800,26.6,24.6,25.7,26.6,24.6,25.7,25.3,97.82,0.0,,0.0,,,,,5.4,205.0,1001.9,98.0,5.6,,,0.0,04:37:28,1280358448,17:59:20,1280406560,0.55,Overcast,Cloudy skies throughout the day.,cloudy,['48010099999']
2216,2010-08-06,1281034800,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:10:08,1281053408,19:02:17,1281103337,0.92,,,,
2601,2010-10-16,1287158400,31.0,24.0,27.5,40.6,24.0,31.5,25.2,87.5,7.9,,4.35,,,,,14.8,176.5,1007.7,88.6,9.8,,,0.0,05:33:00,1287178380,17:26:49,1287221209,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['98646099999', 'RPVM']"
3821,2011-07-21,1311186600,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:24:07,1311206047,19:11:16,1311255676,0.67,,,,
2607,2010-10-17,1287244800,32.0,25.0,27.4,42.1,25.0,30.6,25.3,88.92,3.0,,4.17,,,,,18.4,150.8,1006.6,92.2,10.1,,,0.0,05:33:57,1287264837,17:26:59,1287307619,0.37,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['98646099999', 'RPVM']"
2608,2010-10-17,1287244800,32.0,25.0,27.4,42.1,25.0,30.6,25.3,88.92,3.0,,4.17,,,,,18.4,150.8,1006.6,92.2,10.1,,,0.0,05:33:03,1287264783,17:25:49,1287307549,0.37,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['98646099999', 'RPVM']"
2988,2011-01-12,1294797600,28.4,23.2,25.2,31.2,23.2,26.2,22.1,83.4,53.0,,33.33,,,,,0.0,,1007.9,93.3,1.5,,,0.0,06:17:19,1294820239,19:39:49,1294868389,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,['83718099999']
37,2007-03-19,1174242600,8.9,6.9,7.6,8.9,6.9,7.6,5.9,89.4,7.0,,50.0,,,,,1.8,,,97.5,3.0,,,0.0,06:38:38,1174266518,18:43:03,1174309983,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['42027099999']
